session_id,target
1,3.7477228181550586e-05
2,3.9382030946771584e-08
3,7.2097232932431e-08
4,6.536014286045321e-09
5,1.2678980363203998e-05
6,1.7398876167841894e-05
7,0.0038535122321279977
8,0.0007248547729838742
9,9.784172126674213e-06
10,0.0004267446105715998
11,6.751809978269614e-05
12,3.0205248484023653e-06
13,1.53606620116315e-05
14,0.020335109823708397
15,0.00022818246118570982
16,0.00010649394635768369
17,0.001182760181452778
18,1.1275894114282737e-06
19,0.0007207016858034925
20,2.406860146375906e-07
21,0.043728087097704114
22,1.6938668579319658e-08
23,6.894619508946811e-05
24,4.3791509564080236e-05
25,0.003898791707420207
26,8.180303528600478e-08
27,2.436864246316281e-05
28,1.2807260285634039e-08
29,0.011319711871863822
30,0.00015852501524390243
31,0.02214811920457006
32,0.017875549604595274
33,2.7944419139583615e-05
34,4.972106158319915e-07
35,0.017430412456918825
36,0.0009718951822580247
37,5.778183520184072e-10
38,4.8760042200682806e-08
39,0.00015852501524390243
40,9.441791211967775e-07
41,0.0006648592432828337
42,0.0003788240518360548
43,1.5427701041703346e-05
44,2.9066252999150957e-06
45,0.4181831684580165
46,1.4353058454919663e-05
47,0.00011891581393381706
48,3.96682489706687e-06
49,2.4462371500617325e-05
50,3.300738567408249e-07
51,9.891968300081577e-09
52,8.143396520026408e-06
53,0.06198049176399458
54,8.206251031057123e-05
55,2.5419622370968206e-05
56,9.465443761725776e-05
57,8.225140748815472e-08
58,2.6885748492862037e-06
59,9.965854507349113e-07
60,2.0326816595186612e-07
61,4.6641902636973494e-07
62,0.0002957810385699209
63,9.127992875822351e-07
64,7.843433015964926e-05
65,1.0559882330692457e-06
66,5.006335837739828e-07
67,6.359999245815702e-05
68,5.825198660787457e-05
69,0.11598247554594515
70,1.3762484793026096e-05
71,0.00014158713200074425
72,6.141554971710183e-05
73,0.00036846157550128475
74,2.427096888483603e-06
75,7.585225252176575e-05
76,0.0002112915583217794
77,0.0006188477289025498
78,0.0027535742167083136
79,2.0418476009300607e-05
80,1.2420500773956553e-05
81,3.013749874627417e-06
82,1.2768204397994883e-05
83,7.751385388211973e-10
84,0.9293903675783901
85,2.1855831477622343e-05
86,4.281940304209859e-07
87,0.004813363766082441
88,0.00021109297401632535
89,0.001638718342151542
90,0.10023458668587366
91,7.640791534351953e-06
92,1.2056802195335895e-07
93,0.029953813594598793
94,2.2112009453862343e-05
95,0.001456809851446
96,1.3712479161813636e-07
97,0.00010817057639675733
98,4.786498838925677e-06
99,1.6954299411300615e-06
100,0.00046398853454887264
101,6.131394727815784e-05
102,0.0014213816453199977
103,3.8612213001122e-05
104,6.424712631467942e-05
105,6.970767163538158e-06
106,6.632858695204214e-06
107,9.598585341909456e-05
108,1.0746637478815137e-05
109,1.5104496633709719e-06
110,4.779159148899562e-06
111,0.00030909905124856834
112,9.615746913820924e-09
113,0.000533972991297933
114,2.8796714333594874e-07
115,1.3615718089529263e-06
116,3.2505323563993265e-07
117,7.07843498500593e-05
118,0.0005711280313993179
119,1.8846583545652355e-06
120,0.0003029550878904686
121,1.736391829553473e-06
122,2.5726191434042116e-06
123,9.637917390706034e-06
124,9.584386569093786e-06
125,0.007464555888971494
126,2.0149509331088792e-07
127,2.0652564737902612e-08
128,3.1471627063806056e-05
129,0.0023019272159646225
130,0.005418920307245217
131,0.0012571476764799577
132,0.0038535122321279977
133,0.0023100337402364416
134,3.952555234081219e-06
135,8.443006834074955e-08
136,7.934796038339496e-05
137,2.452952057591309e-05
138,0.0015771867419399422
139,6.2334893530993e-07
140,8.692037537294604e-05
141,9.338898666172896e-09
142,2.7968273151593755e-05
143,2.029168694735614e-05
144,0.0046486336685383845
145,3.9382030946771584e-08
146,0.0002506605151213935
147,6.013441749722561e-05
148,0.0016651152199761885
149,0.003733823731186607
150,0.012123502198717244
151,1.0003306979188248e-07
152,0.0029924795063697284
153,0.00011654549213300933
154,5.035307086753237e-05
155,7.880898155575971e-05
