session_id,target
1,0.0014654238169553343
2,2.0564272375603068e-08
3,4.695176744511488e-08
4,1.20379155464415e-07
5,1.0719452907774356e-05
6,0.0005706766914717395
7,0.001915555071845868
8,0.00035298079277792395
9,0.000276597319903362
10,0.010893379755336939
11,4.186716899863773e-05
12,7.260969721779752e-05
13,0.00043136719675355897
14,0.4055729750455612
15,5.09850454038611e-05
16,0.002736259243459465
17,0.0007890638641423897
18,3.245770754951013e-05
19,0.0004699879146005221
20,5.794292118722649e-07
21,0.045657236342894154
22,2.5288485456151726e-07
23,3.304905305140329e-05
24,0.0005082189212429969
25,0.0026296946100766564
26,3.631813983305485e-08
27,0.0007408913148246149
28,3.175791586747265e-07
29,0.007658178479241385
30,9.773084989018594e-05
31,0.01386739768771332
32,0.009266884176061222
33,0.0007769773045501637
34,3.4268926877089437e-07
35,0.009327102307278875
36,0.0003009013226915327
37,3.466653838849259e-08
38,4.374850791872793e-08
39,9.773084989018594e-05
40,2.5163676040598705e-05
41,0.0003585676513471284
42,0.006893253821181752
43,5.584736557288923e-06
44,2.4037394813641127e-06
45,0.3470082784782926
46,7.676916637097029e-06
47,0.006536898043069115
48,0.00020514261398942802
49,1.7758670378894884e-05
50,1.390676166590181e-05
51,2.506025857809781e-07
52,3.941643912455839e-06
53,0.04241090682839787
54,5.4241052952576085e-05
55,2.972720089352032e-05
56,0.0015042545102559564
57,2.5546104284011173e-06
58,7.00083603416999e-05
59,7.787290808879073e-06
60,7.21861085364367e-06
61,1.6902848598371245e-05
62,0.006395645549291052
63,3.0059390372778815e-05
64,9.784243564284861e-05
65,6.429579314773515e-06
66,5.095870758041558e-07
67,0.0009468438007944543
68,3.282045918103752e-05
69,0.08670876554597516
70,0.0003828366161970189
71,8.037790557203917e-05
72,7.787290808879073e-06
73,0.0038046767098412395
74,2.0564272375603068e-08
75,3.227547273262645e-05
76,8.808585873443275e-05
77,0.00046301285373538464
78,0.0013153060610156737
79,1.3655481699574914e-05
80,0.00044274216947898964
81,2.3744243440125536e-05
82,0.00012367559906508802
83,3.604407481929055e-08
84,0.8857789111536358
85,7.512026533896857e-06
86,9.823072743374357e-07
87,0.0022477752618592552
88,0.0001923705659723118
89,0.0007309855569449571
90,0.03498711559174796
91,0.00021696114138150885
92,3.177774873242033e-06
93,0.013204835749925951
94,0.00032276276586950376
95,0.017208319094904688
96,1.3397744699588712e-07
97,0.00010182918172685098
98,0.00012986533137984268
99,4.7637852252895404e-05
100,0.00023673812336456957
101,0.0019039358449061921
102,0.02148423788990594
103,0.0017574196831185644
104,0.0017001888694225464
105,7.219695041674801e-06
106,0.00016717563394300902
107,0.001122225481787422
108,7.235976423746646e-06
109,4.2282105083650954e-05
110,8.858391805629417e-05
111,0.00013552638836149516
112,2.5693023111283543e-07
113,0.01579696362447862
114,8.538539153428454e-06
115,7.997476221306915e-05
116,9.640594394581336e-06
117,0.001100241200928081
118,0.0001981511628778259
119,6.414912339343342e-05
120,0.00017493454058304473
121,4.732944887385431e-05
122,9.773084989018594e-05
123,0.00022990603791770293
124,3.707880324418055e-06
125,0.004461006059456089
126,8.633540283593555e-07
127,2.277980984787672e-08
128,0.0008990618329355593
129,0.0007982695036991844
130,0.0027360007710566115
131,0.05303079035425645
132,0.001915555071845868
133,0.0013863076404866308
134,1.70672998063252e-06
135,2.9402890226399023e-06
136,9.925801281349345e-05
137,0.0005754464904403775
138,0.0009082570359610905
139,2.462976860268833e-06
140,0.0023564266119967215
141,1.1555180759536243e-08
142,0.000815757778811495
143,0.0006126188569731746
144,0.002381424812869476
145,2.0564272375603068e-08
146,0.005338734909515429
147,0.0008518817295800357
148,0.0010777064366855073
149,0.0010435972777652406
150,0.00829141670148967
151,2.8593435412389003e-06
152,0.002151517743296853
153,0.003295815597953278
154,0.002337190205487596
155,2.467161335149212e-05
156,8.63043762357027e-05
157,0.00014954476730734032
158,9.925801281349345e-05
159,1.8456442566384267e-06
160,9.773084989018594e-05
161,0.0006498137168397273
162,0.00010257642314056248
163,8.183978857944954e-05
164,0.001472499011550303
165,4.563281611724156e-07
166,3.512810716668687e-05
167,0.003499137932159738
168,0.0010524284493588127
169,0.0010026086834471586
170,0.0009920379926122275
171,0.0018969346162826283
172,1.0808783448803515e-05
173,8.212260284974129e-05
174,2.2169842558957195e-05
175,0.6792202985586108
176,0.0010443574949262266
177,0.004878524438342401
178,3.3801029949144716e-07
179,2.0960960836377675e-05
180,8.35687380228354e-05
181,0.00045026193907729404
182,0.025006343531501152
183,0.00042434458372505614
184,6.7199583296403204e-06
185,0.00023598330306770135
186,4.4161380946402e-05
187,2.019308408181466e-06
188,1.1287807840039208e-06
189,0.001465989042033936
190,1.4521352755596643e-05
191,0.001092637838725556
192,0.00020983668148648503
193,0.0008207325818883906
194,0.016403249628108393
195,0.0004714115897613074
196,1.3391882169909508e-08
197,0.0002858992491427034
198,0.0028604336980486205
199,0.0013118202095874388
200,5.386968604501735e-06
201,7.676916637097029e-06
202,0.07054159656659134
203,1.0776733715093024e-06
204,0.00015093635307010086
205,0.005214213953193465
206,2.6705219500416607e-09
207,7.486263050159964e-05
208,0.02425093054757758
209,4.2513509363850455e-06
210,0.0012127387055536477
211,1.0992703125654208e-05
212,0.003515956158224644
213,4.538306129430426e-05
214,0.001300933668197531
215,0.016997012087582287
216,0.0027348442532123913
217,0.007452384078845263
218,0.0010026086834471586
219,0.036611830173127226
220,0.0006671039913535952
221,0.00020063238657387793
222,0.00016309571339981314
223,0.00047827641185942544
224,0.0010026086834471586
225,0.04145629273093113
226,0.0022398130103549836
227,0.0007178263454666132
228,5.19896192000797e-05
229,0.00026521357377391785
230,0.00073755032873402
231,7.519171195089682e-06
232,3.854118236859071e-05
233,7.798008660447441e-05
234,0.005173623222673547
235,1.364396195931219e-05
236,0.0021842855455944097
237,0.0009426358990732576
238,0.001915555071845868
239,9.773084989018594e-05
240,0.0017024606171286974
241,6.503780956017821e-06
242,1.4264839305850956e-07
243,2.516562326720798e-08
244,9.75067651360917e-05
245,9.270888442817223e-05
246,7.448752352721759e-06
247,0.01688949019349319
248,0.00018978568360617372
249,4.5270636225833675e-06
250,0.000157641261113867
251,0.031216579931035656
252,0.00015786370540474357
253,0.00013860271992102585
254,0.05403590754769877
255,0.00040976024035848394
256,1.0753860996329627e-09
257,0.0008078867797509275
258,0.0023070084324448834
259,0.0036978029602058927
260,0.014065320389507726
261,2.4903030989497357e-05
262,0.04471706010527735
263,0.0001588145254598296
264,0.001085392810665259
265,0.0014021054777017023
266,7.657494106082604e-06
267,4.470917110403261e-12
268,1.1737613433569833e-05
269,0.0003316044661923631
270,0.0004301759322082679
271,1.799548234194702e-05
272,0.0008501796468484303
273,5.501603568258652e-05
274,0.0015550216455794505
275,0.0019462222820928745
276,2.2162242986092716e-07
277,0.0008321437152402244
278,0.0019980618038544814
279,1.0778027296774459e-05
280,0.001974429587132694
281,9.784246483177298e-06
282,0.0013265249242327866
283,0.0006896644268694048
284,3.4949350840714646e-06
285,0.00011647920910551209
286,5.300690966235699e-09
287,0.0010370814953285772
288,4.171167609159897e-06
289,0.0004927365971455197
290,7.239339853104172e-06
291,0.03919033989966006
292,0.00012187158572302496
293,0.0018611344304475862
294,6.9950469268336195e-06
295,0.00015006249904109912
296,0.00012338651028512786
297,0.00011053706745134943
298,2.310096903148486e-06
299,7.056465799485128e-07
300,0.00013702217943882444
301,7.239339853104172e-06
302,1.2494177388149865e-05
303,2.711670724863814e-07
304,0.00026118186564496915
305,0.056224090915760125
306,1.25092356115108e-05
307,0.0005592311962132038
308,0.0008105173985070508
309,0.0018290926581859947
310,3.658753506937742e-05
311,0.0006328638153414296
312,0.0011649277261206257
313,0.021727083465019587
314,9.022606559981417e-05
315,1.396806423306141e-05
316,2.9057774244222777e-06
317,0.003650771990373067
318,0.0002567753576172401
319,8.627798294593756e-05
320,2.7745560690940692e-06
321,0.003404853458495018
322,9.603468927816563e-05
323,0.0001798363846201583
324,0.001975943387606505
325,0.0014569950900701514
326,0.001043640465565871
327,9.624706431051393e-06
328,0.0018445472055533944
329,9.773084989018594e-05
330,3.133305778805121e-05
331,0.004922129886507385
332,0.044045777912824394
333,0.06903244492188171
334,2.947878331364708e-05
335,0.0005436193903076531
336,0.0015925413579054857
337,0.00036094008302841473
338,0.0050281063304123816
339,2.8178150829233272e-05
340,0.0008240037837829023
341,3.562031777580567e-06
342,0.00042173338556588535
343,0.0019022857870918959
344,0.0007548771453593256
345,0.00043255435322329825
346,0.0010571761196975196
347,0.9560493260770052
348,2.009239169172943e-05
349,3.090075727981716e-06
350,0.0026524528306999
351,3.2318056785959416e-05
352,0.0063874045773387325
353,0.01594386965349773
354,0.0006497435132129106
355,0.0023619546061895216
356,0.0022542694370769997
357,3.09538562112343e-05
358,2.0564272375603068e-08
359,0.0069514216557422575
360,6.116370842436192e-06
361,0.059635333549684526
362,0.025550676993019716
363,0.00048641272152700094
364,0.017210494771737604
365,2.4193487917927954e-09
366,2.404491630462827e-09
367,1.3419240165068726e-07
368,0.0017967965424482398
369,0.001194764617158332
370,1.9773407449121563e-05
371,0.001915555071845868
372,1.4767657890882569e-05
373,3.599609181658396e-07
374,2.2687403778882773e-08
375,0.0005952427035256188
376,0.00108723528731983
377,3.749538076557155e-05
378,3.255423761814506e-08
379,1.3853592478659044e-06
380,0.0009783986585680804
381,0.0005436193903076531
382,0.001910190624897434
383,6.09069687326173e-07
384,0.003140058068084529
385,0.0012522112111341725
386,5.829874010927618e-05
387,0.00023704914653601878
388,0.001159748625668034
389,5.7741165782698037e-05
390,0.0005472910877222988
391,5.433845463814198e-07
392,0.00033332789700356356
393,0.001915555071845868
394,6.019717051952361e-06
395,0.0004129410590458563
396,0.00014806192262466
397,4.764050762563452e-06
398,0.00015872261548330286
399,2.420668050925199e-08
400,2.3942931710725555e-05
401,5.981638400132243e-08
402,2.0249129833762487e-05
403,1.1742890011003214e-05
404,0.18261785383691298
405,0.00011666382398196483
406,0.005854856037212916
407,0.00019384368668745152
408,6.7299450828654114e-06
409,0.003579535794639448
410,4.874248976149551e-05
411,6.687998881937105e-05
412,1.0201575158636398e-05
413,0.0007349383285514143
414,6.769488303458045e-08
415,6.181745026588265e-09
416,0.0012971266111046528
417,0.002765676478313032
418,1.5463069921556763e-07
419,5.417932735059568e-07
420,0.00014922539675577844
421,0.0016546438503850368
422,0.001915555071845868
423,1.315934053334395e-07
424,0.0001645459767882711
425,1.8825719842476e-08
426,0.19166264506321287
427,1.8772238680485803e-06
428,7.475758713901723e-09
429,0.0027505614411908828
430,9.773084989018594e-05
431,6.934171812374373e-06
432,0.001700422184223196
433,7.079164116703425e-06
434,0.0005533184862258578
435,0.00016109428704336968
436,0.0010065669614730023
437,0.0042240801222203205
438,0.0015420249090705384
439,0.001063807181743065
440,3.913783624486682e-09
441,0.00036684559454285443
442,0.00012632157154847295
443,2.8952198455481815e-05
444,0.0001932906998811728
445,0.0018630397534426396
446,0.0012586851662531684
447,2.1435302107560108e-06
448,0.009678116902582636
449,0.00040329164340827047
450,3.6877907292291874e-05
451,0.0001717871684420003
452,0.0009151955921189182
453,0.0001503054077851063
454,2.498062100064007e-07
455,0.00035344912592750837
456,5.45897633454831e-06
457,1.9905478787598364e-05
458,0.0001164235804800798
459,0.0011992175104056525
460,0.013003979568516495
461,0.0008990618329355593
462,1.3152444797025414e-06
463,6.121407601865947e-07
464,0.00031869893215572155
465,0.0006913003825957988
466,1.3853592478659044e-06
467,0.0001636944801441635
468,1.1966292208029947e-05
469,0.0012070767028057579
470,0.003372447565741441
471,0.006279446740126864
472,6.466067214005961e-08
473,0.0010026086834471586
474,9.598547142774356e-07
475,0.003099968091939701
476,6.503835643783274e-08
477,0.0007452928515401345
478,0.00018300137162011624
479,0.28661944707323084
