session_id,target
1,0.0006450056694129977
2,1.7244454996171069e-06
3,2.92812825297133e-07
4,4.457913509146095e-07
5,0.00020327951170074287
6,9.672760808106849e-05
7,0.0008912330221227016
8,0.001154647650753139
9,0.00022452963539578777
10,0.0030065625384310276
11,0.00013410937555489378
12,1.3600298663010308e-05
13,0.00011816719718320621
14,0.027694443182963605
15,0.0005343688327290776
16,0.0002583610782155731
17,0.017322840398252833
18,1.5793952110613352e-05
19,0.005174080749084814
20,1.8384597294841886e-06
21,0.024113464037444694
22,1.3771292622564754e-05
23,0.000271400331529135
24,0.012311237210472666
25,0.07382470297668742
26,7.183971228353161e-06
27,0.00014959136545382248
28,2.599720804632097e-07
29,0.01948704630972504
30,0.0005813396309157885
31,0.021252894856238876
32,0.012608046848053929
33,0.00013070898019597449
34,8.554755349921764e-06
35,0.020819479582255253
36,0.00042292699199117183
37,4.947017291429438e-08
38,2.1742477091308154e-06
39,0.00015523649334747935
40,1.1531901074358405e-05
41,0.001370404826313428
42,0.006641014427685489
43,6.619386681938918e-05
44,8.463601192143016e-05
45,0.09867132704851973
46,0.00014124121467826397
47,0.0002666727672272913
48,5.607242816222718e-05
49,0.00025801018666120996
50,7.442829908538363e-06
51,1.6809894653583163e-07
52,0.00012130339659989183
53,0.024180227744552155
54,0.0005700639492615963
55,0.00035438042145203533
56,0.013640577956736955
57,5.521210626633937e-07
58,7.4512514576564324e-06
59,1.1695712468132077e-05
60,2.239927844957275e-06
61,5.53655848623532e-06
62,0.0004105472467745913
63,9.581905989773843e-06
64,0.00037792322716374507
65,7.6152351606846584e-06
66,5.481258586976713e-06
67,0.00013162813315172067
68,0.0026803732238364535
69,0.060040082633258635
70,5.2680770491991305e-05
71,0.0007667034364687986
72,0.0002848625592631546
73,0.16782055315844957
74,4.2417741735713835e-05
75,0.0002221811316223036
76,0.002018086530653904
77,0.00077298328521087
78,0.002808241117423359
79,0.00010227911361834007
80,5.039374307112068e-06
81,1.5294793279326396e-05
82,0.0006933839768473885
83,5.126645743857966e-07
84,0.49537202155874205
85,0.00016461955547309392
86,4.288153290865817e-06
87,0.007272376109108491
88,0.0010448623200046113
89,0.0010733727347190932
90,0.05557798687835846
91,3.7463721967970905e-05
92,2.8357192766112557e-06
93,0.04000259026243674
94,0.00018793680484791437
95,0.07473726433686641
96,2.337102114247791e-06
97,0.0010186613010689856
98,1.5862442801525225e-05
99,2.6901780757863796e-05
100,0.0003359184229419223
101,2.198758859129652e-05
102,0.12279067658293197
103,0.0002671228239915037
104,0.0004061316610488976
105,9.980122455272355e-05
106,9.41068510255478e-05
107,0.007125991233896233
108,0.00010263391987961742
109,7.825910867262526e-06
110,1.314201111963293e-05
111,0.0003634194609323236
112,3.274032227746081e-07
113,0.000705614910306622
114,1.607341627473521e-06
115,2.8044746436987515e-05
116,3.050958356239707e-05
117,0.00016221638758442394
118,0.01046485712387149
119,0.0001131226567713855
120,0.000625971015949742
121,2.0812599303992297e-05
122,1.2216612897450116e-05
123,4.706919324876956e-05
124,0.0003892459379002126
125,0.001976422799588816
126,2.1193087150696373e-06
127,9.683823555305458e-07
128,2.9174579494850765e-05
129,0.004843316809526967
130,0.004941836567635089
131,0.00020888811773499898
132,0.0010380354254161664
133,0.0029416141908848114
134,4.3282180635472295e-05
135,3.196616968076969e-06
136,0.0007312412288935186
137,4.4295263313409944e-05
138,0.006520094729110759
139,5.961326032371375e-06
140,0.00010712007035184248
141,3.599956335740384e-07
142,2.5568896988235536e-05
143,0.00017235764958745237
144,0.001837654505008107
145,1.3313507790808645e-06
146,0.0004309312216374134
147,2.297496144840079e-05
148,0.004764381276792873
149,0.0010661377933129036
150,0.02745962847872508
151,1.5568299620147332e-06
152,0.022229246263165546
153,4.504920530342011e-05
154,9.772855769229004e-05
155,0.00020192662535934857
156,1.2873468106714542e-05
157,1.2138368869862682e-05
158,0.0011352516004626866
159,0.00010231991494051466
160,9.802758938242032e-06
161,0.005622357503782435
162,7.592345367646647e-05
163,0.00046475320319301795
164,0.006306089040748244
165,5.708606246377884e-06
166,1.063150481199934e-05
167,0.010904326809211377
168,0.0010661377933129036
169,0.000924199169747366
170,0.0005826076626134595
171,0.0011879105689341144
172,0.0010992299580846352
173,0.0005808108415939942
174,0.0010925615196470631
175,0.24930812885342063
176,0.0026514210848326814
177,0.021229123290773876
178,6.935675525965985e-06
179,0.0002588669573113973
180,0.0007200586138552816
181,3.123723614431334e-05
182,0.0011602068698063563
183,2.474449522419109e-05
184,8.681788834727284e-05
185,0.0001849359716703161
186,0.00044853651696850953
187,2.566645828845336e-06
188,2.723187185885281e-06
189,0.0019650078736523015
190,0.0004578990134499046
191,3.3753125570130425e-05
192,3.8795337815122294e-05
193,0.0062982746394242865
194,0.000597066455841277
195,3.784749832826338e-05
196,1.7522462051252564e-05
197,0.001221901231951037
198,0.00180109518476368
199,0.012877197761132065
200,2.4366769903816488e-05
201,0.0001155435939261937
